2.391723,0.021727,0.002891,-0.042086,0.087254,0.147594,0.020676,-0.027823,-0.062083,-0.102047
2.599147,0.004176,-0.011243,0.071644,0.021592,0.024179,0.018043,-0.020658,-0.049575,0.067473
2.520359,-0.017296,0.036169,0.011074,0.044414,0.066357,0.061604,-0.033933,-0.030183,-0.026559
2.785203,-0.003427,0.005171,-0.022472,-0.003238,0.001354,0.000559,-0.037337,-0.096075,0.022818
2.545403,-0.022576,-0.014014,0.065687,-0.011580,0.017219,-0.028152,-0.021089,-0.029020,0.082562
3.228604,-0.014598,-0.060352,0.099602,0.053913,0.122829,-0.012824,-0.100702,-0.103402,0.047777
2.022746,0.033676,0.006077,-0.006968,0.001495,-0.001559,0.008994,0.023643,-0.040928,0.027140
2.701133,-0.042887,0.019947,0.076299,0.003947,0.060126,0.068885,-0.063889,-0.036099,0.001677
2.319209,-0.043675,0.022159,0.078996,-0.033259,0.053143,0.062738,-0.077875,-0.023799,0.030712
1.857636,-0.005245,-0.011164,0.068627,-0.010413,0.074434,-0.018143,-0.010474,0.009371,0.042112
2.516856,-0.026913,0.011938,0.039305,0.026223,0.069835,0.019583,-0.028639,-0.018792,-0.001525
2.222271,-0.086952,0.039944,0.054660,-0.014828,0.106557,0.010609,-0.044378,0.050012,-0.031479
2.227400,0.006491,0.000825,-0.009861,0.011066,0.059189,-0.000907,-0.020964,-0.047184,-0.007190
1.890916,-0.011837,-0.021897,0.152244,-0.051010,0.057129,0.051075,-0.060352,-0.009766,0.083011
2.291061,-0.049337,0.008829,0.038661,-0.016999,0.058746,-0.010505,-0.016374,0.012216,-0.003902
1.962412,0.047579,-0.005033,0.070127,0.026187,0.029941,0.035460,-0.007053,-0.037349,0.089561
2.325085,0.017684,0.004748,-0.026851,0.032550,0.037438,-0.011045,0.009891,-0.045824,-0.002807
1.869119,-0.029826,0.037014,0.057723,0.004864,0.097449,0.064090,-0.026794,0.030443,-0.032873
2.105839,-0.042409,0.009261,0.010320,-0.041332,0.003833,-0.059767,0.027321,0.028028,0.033280
2.849895,-0.009558,-0.008089,0.064100,0.024957,0.037015,0.029583,-0.046092,-0.068176,0.046118
1.957339,-0.011573,-0.004359,0.026805,0.016878,0.121359,-0.020989,-0.010403,0.006350,-0.034828
3.370812,-0.011653,-0.037888,0.110507,0.012984,0.025078,0.028983,-0.086373,-0.124706,0.089158
2.314317,-0.028593,-0.009276,0.032768,-0.001372,0.108264,-0.011063,-0.053912,-0.029807,-0.017889
2.549463,-0.017723,0.017551,-0.044093,0.043500,0.057915,-0.040582,0.012555,-0.021782,-0.029470
2.486833,0.069818,0.001211,-0.083321,0.140645,0.155434,0.052842,-0.022493,-0.108578,-0.130448
2.373869,0.002341,-0.005734,0.033365,0.006151,0.024103,-0.004239,-0.007858,-0.038095,0.044897
2.353808,0.018160,-0.031098,0.037177,0.008294,0.038006,-0.032143,-0.011941,-0.055642,0.059485
3.635851,-0.018771,-0.055624,0.066183,-0.019532,0.017794,0.014359,-0.141609,-0.187561,0.085359
2.457224,0.021220,-0.008018,-0.012697,0.020121,0.024475,-0.007196,-0.001137,-0.069162,0.010559
1.587617,-0.012342,-0.012648,0.122065,-0.032364,0.096303,0.026633,-0.044129,0.024884,0.052609
2.089514,-0.036358,0.023387,0.027315,-0.014980,0.040740,-0.006915,0.003184,0.023520,0.008797
2.531361,0.025464,-0.002376,0.000340,0.049306,0.060874,0.031786,-0.030146,-0.079405,-0.004191
1.318002,0.070585,-0.050182,0.074723,0.004462,0.094445,-0.025601,-0.012446,-0.025494,0.088622
1.816364,0.017237,-0.016792,0.057525,0.012305,0.079541,-0.004578,0.001008,-0.000337,0.026665
2.131157,-0.008320,0.018595,0.132229,-0.010225,-0.018188,0.072419,0.000599,0.016982,0.109666
2.473677,-0.002752,-0.008927,-0.017892,-0.010533,-0.008231,-0.053405,0.016750,-0.045972,0.037097
2.833120,0.047488,-0.047881,-0.004616,-0.040655,-0.158289,-0.092863,0.062564,-0.112766,0.175299
2.393232,-0.003243,0.003076,0.017488,0.020903,0.033890,-0.009859,0.006528,-0.024073,0.020530
2.672401,-0.029823,-0.008291,0.041417,0.010043,0.034018,-0.031658,-0.004175,-0.021414,0.033166
2.538060,0.009884,0.002527,-0.014223,0.064665,0.072763,-0.013338,0.001961,-0.042952,-0.015799
2.134191,-0.018167,0.000754,0.051477,-0.023297,0.004503,-0.026886,0.016089,0.009601,0.066631
2.330647,-0.018173,-0.010037,0.043076,0.023177,0.079336,-0.029543,-0.016981,-0.006883,0.027783
2.050054,0.043362,-0.040253,0.036967,0.003584,0.016202,-0.048108,0.017064,-0.045346,0.089732
1.887182,0.055437,-0.042823,0.035356,0.027861,0.093444,-0.031407,-0.020919,-0.058718,0.051489
1.838485,-0.021751,-0.003338,0.024633,0.011998,0.139471,-0.041405,-0.018819,0.022107,-0.028291
2.648402,0.003510,-0.012089,0.001698,0.010883,0.029120,-0.006333,-0.019396,-0.075212,0.009095
1.225441,0.005896,-0.012421,0.096244,-0.032032,0.126749,0.022962,-0.039419,0.027293,0.018827
2.516398,-0.033818,0.024876,0.012099,-0.007734,0.002888,0.008600,0.002672,-0.013962,0.008662
2.591308,0.009201,0.005325,0.044361,0.024584,0.025909,0.052889,-0.032415,-0.066229,0.033190
2.818882,0.054479,-0.042417,0.087050,0.048213,-0.029179,-0.007805,-0.001881,-0.094841,0.164999
3.110406,-0.164989,0.082116,0.002442,-0.104430,-0.074708,-0.007453,-0.009567,0.039529,-0.011341
1.327435,-0.015423,0.012507,0.044770,-0.049746,0.077160,0.007857,0.002734,0.045383,-0.015625
2.604134,0.003296,-0.021391,0.098907,-0.052540,-0.070179,0.001530,-0.010403,-0.067726,0.145663
2.551981,-0.035651,0.055008,-0.001398,0.025878,0.018487,0.041911,0.009058,-0.000709,-0.024117
3.511897,0.011897,-0.053356,0.061508,0.046922,-0.008054,-0.032787,-0.027118,-0.126409,0.102325
2.092297,-0.014620,-0.008171,0.086310,-0.019780,0.058899,0.012166,-0.033085,-0.010242,0.048599
2.479874,-0.067489,0.017188,0.101451,-0.061402,-0.008166,0.030236,-0.048854,0.001860,0.082517
1.834929,0.001969,0.010661,0.041710,-0.026572,0.041852,0.025859,-0.030979,-0.017538,0.042086
1.589228,-0.015640,-0.005484,0.039010,0.018895,0.130814,-0.064147,0.014747,0.061186,0.002867
3.315181,0.046368,-0.014007,0.096730,-0.007068,-0.184089,0.072811,0.004008,-0.139522,0.215061
2.425615,-0.040337,-0.040158,0.113712,-0.101420,-0.029463,-0.030466,-0.027300,-0.033781,0.104074
2.243889,-0.033809,0.016371,-0.000907,-0.013890,0.070513,0.001589,-0.027792,-0.017221,-0.038468
2.982073,-0.018726,0.008170,0.039152,0.025859,0.050309,0.062398,-0.072413,-0.088530,0.002036
3.173333,0.020516,-0.000162,0.002635,0.090193,0.126844,0.112313,-0.113880,-0.155557,-0.076752
3.162535,0.034835,-0.015374,0.026406,0.020079,-0.060540,0.046043,-0.018981,-0.139043,0.076268
2.558122,0.018285,-0.037188,0.064425,0.087871,0.138241,-0.016281,-0.048308,-0.051054,0.035719
2.519954,0.028814,-0.036555,0.110076,0.012010,-0.005788,0.012290,-0.020346,-0.063044,0.139535
2.930014,-0.048783,0.045179,-0.043413,0.012414,0.052956,0.071745,-0.063969,-0.071519,-0.093391
2.338287,0.102171,-0.079521,0.052862,0.041457,-0.014929,-0.037413,0.017493,-0.112732,0.149115
1.949609,0.086600,-0.028967,-0.032705,0.080397,0.047606,-0.039164,0.054408,-0.050577,0.029610
2.912104,-0.102768,0.052882,0.034046,-0.024287,0.058488,0.061530,-0.075258,-0.012644,-0.055608
2.723420,0.001180,-0.007792,0.032310,0.027455,0.029520,0.012845,-0.025356,-0.065254,0.034844
2.350185,-0.029117,0.003500,0.075324,0.024657,0.056820,-0.018859,0.009668,0.025221,0.044211
2.021741,-0.044720,0.018422,0.027355,-0.058089,-0.001230,-0.027954,0.007561,0.024303,0.040794
2.392640,-0.008899,0.017291,-0.014002,-0.014836,0.041620,0.042899,-0.038301,-0.067380,-0.044051
2.325642,-0.156043,0.082676,0.067376,-0.071927,0.061424,0.041131,-0.032115,0.103198,-0.068490
2.081692,0.011720,0.019313,0.004343,-0.004871,0.002934,0.043077,-0.003645,-0.032293,0.020816
2.556670,-0.027758,0.010699,0.037831,0.016572,0.042054,-0.002826,-0.016990,-0.017535,0.029590
2.180534,-0.010191,0.000061,0.073228,0.019686,0.096588,0.029621,-0.039701,-0.012994,0.013056
3.112354,-0.038589,-0.003607,0.122666,0.025850,0.059121,0.066579,-0.096278,-0.066968,0.067749
2.491407,-0.011073,-0.012012,0.042951,-0.042504,-0.066228,-0.043229,0.030983,-0.028421,0.104355
2.809167,-0.025241,0.033439,-0.089138,0.039259,0.049614,-0.039152,0.009300,-0.051482,-0.074140
2.461383,-0.063645,0.070508,-0.033261,-0.033537,-0.010347,0.054873,-0.003638,-0.001256,-0.060390
2.503309,0.014652,0.018863,-0.007783,0.025558,0.037047,0.073530,-0.029688,-0.078409,-0.036093
2.008270,-0.033841,0.051486,0.063434,0.019371,0.088815,0.097760,-0.021709,0.033499,-0.047741
2.208274,-0.015650,0.006815,0.018453,-0.007799,0.052466,0.005032,-0.025152,-0.023629,0.005535
2.753035,-0.072369,0.012404,0.054326,0.016848,0.112097,0.001305,-0.066841,-0.007334,-0.018379
2.328716,-0.076500,0.036958,0.018377,0.006027,0.142846,0.028564,-0.065330,0.016611,-0.089737
