3.247150,0.032940,0.114392,0.045881,-0.053510,-0.076123,0.035196,0.022051,0.074994,-0.067589
2.853163,0.025372,0.070766,0.011537,-0.006622,-0.072838,-0.000632,0.051754,-0.007439,0.073117
2.675845,0.012199,0.004604,-0.028251,0.032038,0.010514,0.033009,-0.047811,0.002713,-0.008688
3.458995,-0.070854,0.076405,-0.045157,0.040424,0.045431,-0.051856,-0.052784,-0.098213,0.000130
3.502247,0.009862,0.016236,0.004742,-0.025073,-0.028890,-0.052196,0.050832,-0.026810,-0.003867
3.324549,0.026677,0.112829,0.044783,-0.054355,-0.085838,-0.000926,0.056519,0.040069,-0.017605
3.317731,0.016293,-0.008584,-0.010429,-0.002050,-0.017469,-0.020046,0.024470,-0.022427,-0.010775
2.743407,0.040346,0.042519,0.010017,-0.007522,-0.049366,0.041071,0.006058,0.042248,-0.002656
2.135286,0.004648,0.091214,-0.033521,0.074477,-0.058646,0.055735,-0.007410,-0.051809,0.163933
2.128417,0.013285,0.120979,0.014902,-0.004595,-0.045061,0.010386,-0.006868,0.031010,0.090219
2.780675,0.005787,0.064601,-0.007465,0.012380,-0.023087,0.017653,-0.016188,0.000359,0.019067
2.826551,-0.005604,0.073883,-0.009724,0.014576,-0.031370,-0.017663,0.012840,-0.037338,0.073714
3.343632,0.042524,0.003131,0.026342,-0.051124,-0.050784,-0.037620,0.069743,0.022083,-0.018371
3.486952,-0.014354,0.031239,-0.021968,0.016780,-0.015275,-0.030027,0.018056,-0.065574,0.013227
3.288198,-0.021492,0.017561,-0.019732,0.000221,0.026849,-0.060001,-0.011095,-0.043454,-0.011445
2.635489,-0.073647,0.120662,-0.074949,0.116040,-0.002165,-0.003425,-0.041971,-0.160870,0.183219
2.924124,0.019772,0.010907,0.004841,-0.022240,-0.019063,-0.049631,0.035661,-0.005310,0.033603
4.267849,0.032883,-0.062328,0.038451,-0.106906,-0.002076,-0.119083,0.085243,0.025866,-0.142196
3.256442,0.024618,0.064172,0.028800,-0.045816,-0.039300,0.000664,0.014641,0.050229,-0.063745
2.788469,0.012507,0.054334,-0.005830,0.010606,-0.035810,0.007163,0.008216,-0.010091,0.045110
3.467682,-0.020442,0.114292,0.003808,-0.006688,-0.025307,0.007383,-0.018004,-0.006729,-0.049783
3.867242,-0.012766,0.077839,0.026215,-0.058226,-0.022479,-0.070280,0.037677,-0.006059,-0.066496
2.801192,0.016677,-0.002158,-0.017899,0.016112,-0.028334,-0.035917,0.042431,-0.049101,0.094098
3.038582,0.026330,0.020786,0.000319,-0.004906,-0.040068,-0.001212,0.029215,-0.002540,0.015911
2.367520,0.047861,0.067854,0.019484,-0.010017,-0.077079,0.029324,0.036114,0.037773,0.077671
3.380575,-0.017899,0.031022,-0.016380,0.001894,0.009129,-0.042761,-0.004016,-0.041749,-0.014999
3.216680,0.022980,0.034570,0.019366,-0.038172,-0.043506,-0.044202,0.055640,0.002830,0.011304
3.373970,-0.038900,0.064476,-0.056073,0.080167,-0.015983,0.025999,-0.023779,-0.110685,0.046799
2.110452,0.025806,0.068804,-0.010493,0.033489,-0.050965,0.041335,-0.002580,0.001547,0.113829
4.235102,-0.008440,0.006553,0.005723,-0.042835,-0.005471,-0.072671,0.042615,-0.033746,-0.097584
2.906644,0.007668,0.024800,-0.011659,0.007613,-0.020189,-0.026110,0.019383,-0.030364,0.050905
3.630817,-0.031220,0.038636,-0.021914,0.008422,0.002209,-0.061223,0.015006,-0.078215,0.005447
2.978700,0.030584,0.058589,0.026204,-0.036380,-0.069256,-0.035474,0.072244,0.005141,0.057755
2.297396,0.017283,0.063560,-0.008289,0.021727,-0.039410,0.012707,0.003637,-0.006894,0.101417
