2.910830,-0.080064,-0.008303,-0.010806,0.051551,-0.056224,0.004845,0.026477,-0.008152,0.029063,-0.085866,0.026683,0.064535,-0.025478,0.107643,-0.035643
3.822914,0.029279,0.024674,0.064059,-0.087088,0.288710,0.152997,-0.046478,-0.056163,-0.006711,-0.186471,-0.257540,0.270947,-0.045491,-0.076602,-0.333011
2.739828,-0.067052,0.024841,-0.018536,0.041697,-0.053819,0.079155,0.001867,-0.084924,0.053720,0.046685,0.176124,-0.171238,-0.053561,0.078254,0.024345
2.578856,0.020115,0.052197,-0.040555,0.019365,-0.231386,-0.032203,-0.058740,-0.153263,-0.106116,0.184820,0.006145,0.188102,0.056641,0.136502,0.147130
3.911773,0.005155,-0.002445,-0.049275,0.010487,-0.027636,0.043852,-0.023735,-0.046195,-0.010289,-0.050775,-0.123628,0.091385,-0.054563,0.015490,-0.115889
3.516082,0.088951,0.085234,-0.021665,-0.042974,0.023835,0.171698,-0.028253,-0.088630,-0.012515,0.080366,-0.243396,0.152950,-0.021592,-0.053996,-0.193185
2.881365,-0.027934,0.009583,-0.005900,0.010883,-0.052030,-0.003562,-0.023561,-0.094107,-0.035541,-0.029650,0.027355,0.140636,0.010734,0.095008,0.014762
3.371169,0.024681,-0.022648,-0.078201,0.030177,-0.189065,-0.111390,0.005677,-0.067126,-0.085946,-0.121780,-0.097607,0.344372,0.055577,0.112894,0.047320
3.046484,-0.028597,0.030700,-0.013250,0.025177,-0.045683,0.082463,-0.002784,-0.050339,0.025217,0.047622,-0.025386,0.007342,-0.028258,0.049450,-0.071858
4.885856,0.015246,-0.024761,-0.132098,0.027371,-0.118270,0.025983,-0.098004,-0.114195,-0.038970,0.062046,-0.013830,-0.169584,-0.152897,0.000386,-0.009009
4.310643,0.015826,0.040054,-0.053870,0.007232,0.022485,0.168620,-0.026194,0.001307,0.039458,0.038866,-0.244513,-0.030905,-0.139866,-0.050717,-0.247839
4.413946,0.049765,0.034383,-0.048467,-0.032236,0.099325,0.171034,-0.042530,-0.061983,0.021858,-0.035683,-0.191135,-0.013177,-0.126482,-0.085212,-0.240377
2.188669,-0.052200,0.051802,-0.027906,0.053719,-0.076287,0.097910,0.088750,-0.040546,0.099407,-0.043843,0.162565,-0.102233,-0.022071,0.087655,0.010270
2.845526,-0.034141,0.011623,-0.035928,0.064529,-0.170218,-0.030528,0.061379,0.046568,-0.005267,-0.068376,-0.178963,0.303829,0.031631,0.127056,-0.061344
3.120129,0.010202,0.023325,-0.051715,0.013867,-0.105572,0.024429,-0.023141,-0.125442,-0.025993,0.029964,0.055955,0.030989,-0.006903,0.064097,0.043877
3.992344,0.067556,0.058045,-0.083165,0.000501,-0.136147,0.075857,-0.069624,-0.085332,-0.069414,0.150889,-0.233114,0.125601,-0.065197,0.011884,-0.073597
2.619358,0.032244,0.084598,-0.037365,0.005256,-0.126270,0.093632,-0.020372,-0.137051,-0.020674,0.157204,0.024243,0.023411,0.001663,0.061029,0.043656
5.199799,0.077808,0.027788,-0.135394,0.010950,-0.132072,0.061424,-0.079530,-0.007984,-0.079035,0.060103,-0.422866,0.174411,-0.155472,-0.023533,-0.182681
3.360786,0.000578,0.017458,-0.033743,0.011217,-0.033132,0.091548,-0.018181,-0.101714,0.027250,0.053055,0.034961,-0.082144,-0.026396,0.007726,-0.057293
2.411373,-0.035706,0.038865,-0.018650,0.036913,-0.146712,0.009122,-0.008389,-0.098765,-0.022143,0.083395,0.085877,0.062458,0.018996,0.128886,0.087503
