2.919498,0.002321,0.022668,0.000170,-0.028201,-0.003386,0.009007,0.001255,0.005252,-0.000446,0.034821,0.032762,0.008265,0.028055,0.024552,0.045853
3.133546,-0.003895,0.048505,-0.025078,-0.052517,-0.023611,0.035406,0.036828,-0.062367,0.019135,0.059499,-0.044167,-0.080181,-0.017930,0.036327,0.090544
2.911904,0.002528,0.024663,0.018335,-0.022413,-0.014544,0.000979,-0.010362,0.006138,0.013686,0.020205,0.017245,0.013423,0.018303,0.026125,0.012979
2.629406,-0.000610,0.050921,0.034901,-0.020397,-0.004453,0.030811,0.031511,0.003334,-0.030255,0.030848,-0.000530,-0.037679,-0.016713,0.033057,0.062837
2.896755,-0.000456,0.037345,0.026237,-0.039839,-0.034059,-0.002128,0.001631,-0.031905,0.024029,0.038730,-0.031133,-0.036866,-0.004873,0.035159,0.044998
2.976219,0.002378,0.031227,0.002199,-0.035412,-0.016108,-0.026599,-0.026610,-0.014603,0.027714,0.040470,-0.009395,0.006626,0.057823,0.032825,0.046211
2.938800,0.004024,0.018791,-0.009050,-0.007670,0.005067,0.031969,-0.024277,0.041246,0.017939,0.036631,0.046826,0.031363,0.054041,0.002038,0.023508
2.891266,-0.000439,0.024198,-0.007054,-0.046720,0.007927,0.028516,0.059254,-0.020882,-0.049502,0.037054,0.054595,-0.032027,-0.027600,0.041819,0.090524
2.668561,-0.001803,0.060947,0.034405,-0.018460,-0.015397,0.034295,0.051994,-0.014843,-0.039385,0.010876,-0.016170,-0.033150,-0.046157,0.043414,0.026370
3.133361,-0.001083,0.055533,-0.034487,-0.047087,-0.047182,-0.055396,0.058429,-0.082286,-0.027059,0.014024,-0.038061,0.042096,0.030327,0.075033,0.011421
2.424888,-0.000774,0.058111,-0.013414,-0.013874,0.094042,0.213185,0.030865,0.044962,-0.061439,0.064371,0.063153,-0.130661,-0.073090,-0.025604,0.119157
2.633846,-0.000955,0.037153,0.049086,-0.024397,-0.008524,0.045198,0.037082,0.007037,-0.024863,0.030584,0.015108,-0.055422,-0.048795,0.027292,0.064360
2.557678,0.001259,0.039117,0.060565,-0.026912,-0.022566,0.013347,-0.000215,-0.001630,-0.001143,0.028352,-0.013717,-0.024650,-0.013403,0.024707,0.030638
2.492949,0.007415,0.010590,0.071810,-0.006395,-0.012742,0.018499,-0.076451,0.056679,0.043214,0.024277,0.024754,0.039298,0.041448,-0.015332,-0.028469
2.649819,-0.000169,0.067513,0.014142,-0.007123,0.031835,0.106575,-0.011848,0.016909,-0.001479,0.031106,-0.015620,-0.073800,-0.031058,0.004786,0.033693
2.888762,0.002185,0.032815,0.027517,-0.009028,-0.033009,-0.010250,-0.007562,0.012545,0.017547,0.012825,-0.000824,0.032550,0.024917,0.028334,-0.011783
3.013956,-0.001201,0.021892,-0.014580,-0.046452,0.023609,0.055294,0.034373,-0.010559,-0.019057,0.052763,0.052401,-0.077175,-0.032000,0.029923,0.119246
2.509277,0.003095,0.051828,0.034030,0.012306,0.007261,0.044904,-0.059617,0.076159,0.038365,0.073770,-0.020497,-0.017084,0.098589,-0.019206,0.083125
3.252189,-0.001315,0.033853,-0.044596,-0.027161,0.008194,0.083036,0.007315,-0.010345,0.031967,0.046842,0.010561,-0.057036,-0.014065,0.009877,0.052203
2.775972,0.008208,0.019085,0.000206,0.016735,-0.012254,-0.012218,-0.044246,0.070081,0.009772,0.015443,0.053190,0.136561,0.119171,-0.001567,-0.048105
