3.496689,-0.066562,0.006283,-0.065302,-0.021486,0.013469,-0.062022,0.027632,0.116682,-0.018158
3.409887,0.009174,-0.035670,-0.008918,-0.006484,0.018203,-0.023770,0.019834,-0.001928,-0.026942
3.464102,0.034526,-0.037871,0.020062,-0.021024,-0.039653,-0.004427,-0.023403,0.031118,0.009823
3.601973,-0.072357,0.009738,-0.065663,-0.015017,0.024170,-0.030695,0.040792,0.116180,-0.025331
3.376187,-0.038422,-0.009450,0.003003,0.037122,0.004240,0.014685,-0.028436,0.001471,0.044579
3.145074,-0.054129,0.031825,-0.093460,-0.069244,0.009984,-0.087534,0.050758,0.250765,-0.041091
2.134572,0.012574,0.001731,0.017602,0.056810,0.038034,0.101765,0.001283,0.003783,0.055428
3.571976,-0.084939,0.003035,-0.053561,0.024565,0.050189,-0.021156,0.031935,0.034335,-0.010782
3.511845,-0.059170,0.026778,-0.037526,0.002483,0.037609,0.019576,0.023554,0.135692,-0.005608
3.822244,-0.065259,-0.002544,-0.048385,0.007587,0.056696,-0.017934,0.046273,0.046638,-0.040503
3.468866,0.003412,-0.026411,0.014777,0.010406,-0.005583,0.007889,-0.019496,0.004001,0.016927
4.046772,0.000188,-0.032722,-0.019112,-0.015143,0.056622,0.006403,0.065883,0.013257,-0.084583
3.986435,-0.040369,0.004418,-0.013956,0.001510,0.028226,0.019003,0.012127,0.085384,-0.016657
3.411457,0.018259,-0.008737,0.011664,0.007299,0.047762,0.060731,0.028084,0.047673,-0.026515
3.582252,-0.076001,0.004004,-0.025152,0.045255,0.044300,0.019467,0.007484,0.011934,0.016428
4.217008,-0.006680,-0.011374,0.018825,-0.018473,-0.024614,-0.011375,-0.039222,0.087303,0.006690
3.400622,0.002352,-0.009509,0.002697,0.000345,0.019144,0.012038,0.002355,0.056165,-0.004249
3.470362,-0.109238,0.001033,-0.071857,0.045452,0.082194,-0.026484,0.054823,-0.011604,-0.021106
3.985334,-0.035360,-0.018348,-0.010715,0.023432,0.056627,0.020476,0.031117,-0.010072,-0.034951
3.012106,-0.037372,-0.000646,-0.023219,0.023898,0.026254,0.009748,0.008888,0.037551,0.019321
3.632209,0.019583,-0.054359,0.015657,0.014554,0.025275,-0.017858,0.005698,-0.079998,-0.023817
1.724647,0.045046,0.011183,-0.082864,-0.061422,0.089239,-0.008874,0.140012,0.184032,-0.100058
2.859131,0.037124,0.002216,0.007272,-0.007337,0.043219,0.038965,0.023125,0.096489,-0.017044
3.789944,0.022239,-0.032396,0.000200,-0.008226,0.055778,0.018275,0.050389,0.006504,-0.068807
3.529533,-0.001237,-0.003826,0.014584,0.012199,0.027141,0.026542,-0.008484,0.052236,0.003581
3.482820,-0.007145,-0.008680,-0.007651,-0.001202,0.026451,0.014143,0.016674,0.058532,-0.016014
3.645557,-0.016942,-0.000432,0.003092,-0.004871,-0.008291,-0.003882,-0.026257,0.089868,0.018742
3.487438,-0.024046,-0.011040,-0.057468,-0.038131,0.029022,-0.045238,0.060281,0.099983,-0.060673
3.207938,-0.034517,-0.007355,-0.038232,0.006351,0.043703,-0.020634,0.034901,0.040624,-0.020230
4.175325,0.070386,-0.046598,0.077048,-0.010834,-0.025034,0.021510,-0.054626,-0.002698,0.000532
3.673949,0.005632,-0.026491,0.001040,0.002984,0.039670,0.007995,0.024669,0.005469,-0.035957
3.535526,0.048826,-0.031001,0.042720,-0.014738,-0.035721,0.025771,-0.036797,0.042341,0.017945
3.882602,-0.033747,0.010891,0.004839,0.006057,0.005506,0.023082,-0.023591,0.100537,0.018120
3.059752,0.010743,-0.007940,-0.014926,0.001123,0.067152,0.008917,0.046245,0.048271,-0.041153
4.086898,-0.052629,-0.038405,-0.019757,0.030533,0.049262,-0.051692,0.014221,-0.077883,-0.029008
4.209321,-0.040062,0.008746,-0.004535,-0.004308,0.014063,0.019858,-0.004989,0.108450,-0.008699
2.887525,0.000720,0.020572,0.007139,0.029909,0.075787,0.060043,0.016730,0.078742,0.001705
3.508149,0.005049,-0.024387,-0.004199,-0.006555,0.014544,0.001646,0.015485,0.029610,-0.020217
3.191409,0.052918,-0.003203,0.006845,-0.055803,-0.011349,-0.017859,-0.002584,0.163417,-0.019501
3.352271,-0.066829,0.002239,-0.053794,0.008511,0.040947,-0.047847,0.026439,0.056823,-0.011232
3.516077,-0.010755,-0.030940,0.005706,0.028262,0.021371,0.033616,0.008169,-0.038409,0.000921
3.709001,-0.040773,-0.002046,-0.005063,0.024690,0.028066,0.024583,-0.001517,0.034680,0.008014
3.918654,-0.025061,0.003000,-0.022278,-0.025528,0.015289,-0.003349,0.019442,0.124022,-0.030928
4.006211,-0.074311,0.017266,-0.032345,0.014460,0.044511,0.024374,0.023161,0.092419,-0.014602
3.817350,0.023649,-0.030477,0.022663,-0.016789,-0.026929,0.025581,-0.014478,0.043173,-0.001661
4.006080,-0.028559,0.002511,-0.013432,-0.005785,0.038861,0.016859,0.023247,0.089960,-0.034014
2.379303,-0.027700,0.037520,-0.000549,0.040655,0.026833,0.059088,-0.024856,0.112696,0.072746
2.898533,-0.110513,0.015427,-0.009740,0.127978,0.077741,0.071056,-0.018747,-0.089194,0.086005
3.381252,-0.034913,-0.016429,-0.023263,0.013584,0.019041,-0.013574,0.010905,0.013436,0.000986
3.277892,0.049852,-0.026131,-0.011574,-0.042876,0.028988,0.019626,0.062412,0.081595,-0.070347
