-0.004737,0.025848,0.068619,-0.008450,-0.046427,0.013222,0.058698,-0.029283,0.014573,-0.004232,0.045569,-0.037958,0.038700,0.020021,-0.039805,0.023590
-0.004651,-0.026686,0.023974,-0.009046,0.031100,-0.022649,0.047455,-0.022168,0.013608,0.004565,-0.010002,-0.031924,0.021205,0.001560,-0.013549,0.063350
-0.006181,-0.004050,-0.015394,-0.003454,0.025459,-0.040802,-0.012283,0.008999,0.010016,-0.007512,0.021292,-0.010775,-0.011320,0.011965,-0.001926,0.071919
-0.006729,0.033971,0.013832,0.012368,-0.015701,0.035468,0.009931,-0.016102,0.037569,-0.000233,0.035348,-0.019909,-0.008138,0.022766,-0.016207,-0.006923
-0.006767,-0.013688,-0.030788,-0.032447,-0.025271,-0.026203,-0.010838,0.031221,-0.019349,-0.004157,-0.003321,-0.061247,0.008116,0.016091,0.012836,0.083840
-0.009504,-0.016080,-0.069200,0.019969,0.102086,0.003833,-0.042339,-0.035793,0.015333,-0.008565,0.025555,0.011768,-0.076209,-0.030187,0.056608,0.031020
-0.005916,0.001688,0.010227,-0.010518,-0.009691,-0.001570,0.018741,0.004495,0.011950,-0.008451,0.020502,-0.031625,0.019386,0.011272,-0.015864,0.050719
-0.006611,0.041777,0.055188,0.017090,-0.006142,0.030435,0.043200,-0.055746,0.034249,-0.002031,0.070163,0.007850,0.005550,0.012619,-0.019441,-0.004593
-0.007641,-0.028548,-0.032321,-0.005506,0.059118,-0.003979,0.003623,-0.047381,-0.010259,0.008377,-0.003003,-0.032554,-0.035394,-0.018614,0.053297,0.049848
-0.002767,0.009029,0.000696,0.001618,-0.017532,-0.028434,-0.004866,0.033084,0.037598,0.021204,-0.036180,-0.052171,0.003718,0.061942,-0.032994,0.041804
-0.006715,0.014345,0.004594,0.033466,0.063439,0.034541,0.017263,-0.113507,0.027178,0.038172,0.004798,-0.020764,-0.075543,0.004798,0.051197,-0.037317
-0.007157,-0.046582,0.000349,-0.020507,0.049921,-0.018939,0.044627,-0.049581,-0.014762,0.000697,-0.006695,-0.044246,-0.005154,-0.030947,0.024458,0.066529
-0.005538,-0.023710,0.021565,0.012606,0.078225,-0.025265,0.048148,-0.043531,0.036695,0.011496,-0.003329,0.013263,0.003017,-0.001878,-0.005650,0.052232
-0.006994,-0.048732,-0.059213,0.011500,0.115720,-0.016068,-0.002732,-0.025537,0.024613,0.026391,-0.053031,-0.000079,-0.033810,-0.005172,0.056291,0.062569
-0.006166,0.042414,0.080790,0.031752,0.004609,0.110121,0.077007,-0.105219,0.049039,-0.006112,0.073949,-0.011179,0.006348,-0.016845,-0.021336,-0.070101
-0.004231,-0.006477,0.086847,0.013158,0.050289,-0.028643,0.105788,-0.069283,0.047622,0.027608,0.005213,0.027840,0.045110,0.019438,-0.032009,0.047546
