0.002071,0.012666,0.008939,-0.022853,0.000174,0.007698,-0.002806,0.011519,-0.004092,0.007812,0.014238,0.005907,0.018659,0.031612,-0.002692,-0.006553
-0.005977,0.035350,0.033872,-0.027746,0.013354,-0.019047,0.044681,0.020896,0.002463,0.055775,-0.004969,0.035262,-0.006586,0.019631,-0.018672,-0.022723
0.000771,0.019614,0.013606,-0.025446,-0.003638,0.011475,0.002246,0.003369,-0.002625,0.002582,0.009667,0.005270,0.010152,0.015425,0.001881,-0.001479
0.010601,-0.021649,-0.029320,-0.027023,0.021161,0.016261,-0.055022,0.007802,-0.015203,0.003071,0.009737,-0.007726,0.065812,0.077117,-0.007905,-0.012183
0.011533,-0.018488,-0.005054,-0.015465,0.009249,-0.007465,-0.025917,0.061100,-0.016199,0.048820,0.048090,-0.043655,0.093792,0.155420,-0.015104,-0.028525
0.011608,-0.010783,0.001955,-0.014182,-0.023754,0.072484,-0.015945,0.034271,0.027836,0.006185,0.075753,-0.006583,0.070164,0.040797,-0.002735,0.006246
0.001969,0.013192,0.009959,-0.025272,-0.001397,0.012798,-0.004493,0.008148,-0.004564,0.002540,0.009854,0.008434,0.015983,0.022812,0.000613,-0.003896
0.004500,-0.005647,0.005826,-0.062706,0.011953,0.051385,-0.053611,-0.007107,-0.038693,-0.028948,-0.070990,0.054897,0.014566,-0.012646,0.025223,-0.004189
0.002031,0.012927,0.011430,-0.025184,-0.001998,0.013131,-0.003042,0.010849,-0.003872,0.003224,0.011105,0.007255,0.016697,0.023744,0.000991,-0.003368
-0.000527,0.025370,0.021783,-0.020939,-0.002249,-0.007337,0.025712,0.021460,0.015149,0.043760,0.032530,0.001105,0.028514,0.041908,-0.013556,-0.010562
-0.005154,0.077985,0.033528,-0.083696,-0.009858,0.216660,0.016736,-0.138690,-0.012582,-0.075216,-0.112362,0.091980,-0.111034,-0.257749,0.046777,0.038165
-0.005046,0.071000,0.072222,-0.028193,-0.114211,0.007752,0.013527,-0.026481,-0.001269,-0.040204,0.046686,-0.048973,0.012531,-0.008190,0.062901,0.028872
0.005810,-0.001168,-0.005367,-0.023030,-0.013204,0.021484,-0.044704,-0.002088,-0.025531,-0.026016,0.007283,0.012799,0.026100,0.038136,0.010172,-0.009079
0.011162,-0.004831,0.025238,-0.042540,-0.023677,0.132646,-0.008186,0.028659,0.019485,-0.007122,0.027375,0.012404,0.050483,-0.019393,0.020138,0.019596
0.003876,0.036193,0.044060,-0.082245,0.001463,0.246555,0.014623,-0.046654,-0.021644,-0.015806,-0.091311,0.111328,-0.052810,-0.164115,0.028052,0.002489
-0.000523,0.030696,0.036514,-0.036354,-0.013898,0.085484,0.016238,0.001477,-0.010096,-0.021750,-0.016424,0.061136,-0.039248,-0.063025,0.014795,0.001485
-0.009212,-0.010044,0.012953,-0.054974,0.037805,-0.083550,-0.056559,0.006021,-0.089303,-0.076378,-0.149690,0.100683,-0.074742,-0.024275,0.032940,-0.014043
-0.006964,0.025825,0.038989,0.001443,0.032151,-0.053301,0.089609,0.054141,0.014585,-0.030766,0.018434,-0.089826,-0.069142,-0.013521,0.007766,0.051603
0.006119,-0.012479,-0.069001,0.008743,0.024648,-0.176183,-0.095389,0.011481,-0.041371,0.080163,0.058162,0.004003,0.120156,0.266834,-0.062288,-0.093448
0.001174,0.012455,0.002727,-0.020292,0.009282,-0.003880,-0.004256,0.005145,-0.010308,-0.002531,0.005403,0.001270,0.005024,0.027711,-0.003226,-0.004500
0.001390,0.006408,-0.005244,-0.029112,0.022647,0.012258,-0.012300,-0.006058,-0.005926,-0.018940,-0.015335,0.018680,-0.005794,-0.009517,-0.000813,0.005805
-0.001024,0.081169,0.105251,-0.028064,-0.110721,0.206658,0.106519,-0.010106,0.069533,-0.043760,0.084757,-0.033814,-0.039937,-0.171330,0.059335,0.078619
0.008341,-0.032811,0.001945,-0.007811,-0.015174,-0.007119,-0.029720,0.058383,0.006571,-0.037673,0.049450,-0.031786,0.051423,0.058240,0.015202,0.022580
-0.002278,0.036485,0.015563,0.021764,-0.006432,-0.078878,0.053119,0.029744,0.005931,0.021889,0.085333,-0.104888,0.004845,0.102035,-0.015247,0.002732
0.001443,0.013777,0.011070,-0.025986,-0.000033,0.014917,-0.003087,0.006294,-0.006592,-0.003691,0.003975,0.010016,0.007718,0.013458,0.002896,-0.001334
-0.002783,0.066492,0.016312,-0.025377,-0.015646,0.085773,0.029454,-0.060474,0.007509,0.006480,0.013605,0.047140,-0.040295,-0.067982,-0.008666,-0.009089
0.007452,-0.017105,-0.013250,-0.019150,0.010120,0.003544,-0.037133,0.023690,-0.010637,-0.017785,0.016812,-0.006281,0.038150,0.054342,0.000562,0.000180
-0.021281,0.118950,0.061054,-0.001594,-0.010350,-0.117801,0.128777,-0.022094,0.034006,0.072747,0.045969,-0.039739,-0.062535,0.004754,-0.025391,-0.004467
0.004125,-0.008236,-0.013208,-0.011583,0.007129,-0.026166,-0.034816,0.012676,-0.022774,-0.028991,0.011377,-0.011562,0.016560,0.056224,0.002269,-0.002563
-0.004939,0.063574,0.075676,-0.006061,-0.039728,0.027977,0.114292,0.056751,0.059473,0.101326,0.099972,-0.007450,0.021023,0.026659,-0.024343,-0.010229
-0.004276,0.044278,-0.002278,0.015054,-0.038291,-0.075806,-0.002176,-0.036477,-0.016534,-0.001865,0.060938,-0.038800,0.003374,0.076044,-0.008015,-0.019771
0.013114,-0.020673,-0.050494,-0.024372,-0.000232,-0.000037,-0.116683,-0.027459,-0.067902,-0.027722,-0.005001,-0.002305,0.071056,0.124377,0.004217,-0.039088
0.014734,-0.074790,-0.008446,-0.030277,0.044765,0.069225,-0.047643,0.094229,-0.021595,-0.073101,-0.024326,0.015607,0.014411,0.009533,0.020027,0.028934
0.002967,-0.000725,0.001033,-0.025688,0.013411,0.010351,-0.015925,0.014009,-0.014927,-0.009280,-0.006681,0.016908,0.008680,0.022648,-0.000100,-0.004849
0.015131,-0.034013,0.005996,-0.022739,-0.030892,0.073560,-0.053787,0.048722,-0.021799,-0.045705,0.035272,-0.033140,0.065938,0.063757,0.032403,0.013329
0.002897,0.026503,0.037949,-0.055019,-0.012505,0.158206,0.021657,-0.018339,0.021061,-0.056286,-0.024152,0.034828,-0.037807,-0.144659,0.036922,0.050115
-0.000363,0.028719,0.008178,-0.043512,0.011460,0.072490,0.003779,-0.039764,0.004203,-0.029826,-0.030915,0.034278,-0.030446,-0.083166,0.010900,0.020088
-0.001932,-0.005283,-0.002753,-0.032153,0.023661,-0.068994,-0.039742,0.010977,-0.042847,-0.027393,-0.050251,0.024574,-0.003704,0.042566,0.009113,-0.010433
0.021626,-0.074342,0.006592,-0.017068,-0.048688,0.027388,-0.089265,0.129058,-0.017377,0.027670,0.083275,0.007329,0.169394,0.199690,0.008393,-0.036430
0.001494,0.014563,0.011252,-0.025125,-0.000406,0.010248,-0.001537,0.008453,-0.004685,0.002792,0.008652,0.006727,0.013143,0.021736,0.000700,-0.003224
0.002269,0.016610,0.014335,-0.026846,-0.022584,0.028369,-0.013715,-0.004568,-0.005714,-0.016481,0.013001,0.008677,0.015871,0.006071,0.013745,0.003182
0.001606,0.031435,0.016630,0.013736,-0.033678,0.018959,0.030902,0.019964,0.019753,0.013818,0.094400,-0.004576,0.005279,0.036768,-0.017583,-0.010102
0.010465,-0.009879,-0.025926,-0.028770,0.012613,0.035535,-0.061740,-0.006996,-0.038894,-0.007019,-0.003372,0.002211,0.046963,0.073689,-0.001648,-0.023505
-0.003239,0.007619,-0.000769,-0.046097,0.054833,-0.010151,-0.015230,-0.020485,-0.051631,-0.071359,-0.101099,0.001282,-0.069527,-0.047712,0.025785,0.023289
0.003758,-0.010161,0.010325,0.035350,0.000416,-0.101753,0.045924,0.115663,0.042352,0.061887,0.140995,-0.073537,0.068649,0.165970,-0.041829,-0.009186
0.003337,0.005521,0.002402,-0.021119,0.003110,-0.006332,-0.011480,0.016833,-0.004153,0.009777,0.019541,-0.004252,0.032720,0.052184,-0.004414,-0.007214
0.005498,-0.001995,0.010473,-0.049773,0.000247,0.093289,-0.039120,0.002232,-0.026435,-0.028042,-0.041428,0.087991,-0.002192,-0.036955,0.014833,-0.010525
0.002492,0.014433,0.008895,-0.016441,-0.007516,0.019097,0.002965,0.007689,0.004282,-0.000637,0.029692,-0.003436,0.014981,0.019856,-0.001308,0.001483
